pattern_name,open,close,high,low
inverted_hammer,123.28,125.74,126.38,120.41
inverted_hammer,300.99,301.99,304.06,300.74
inverted_hammer,386.66,387.62,390.26,386.59
inverted_hammer,84.8,85.53,89.02,84.51
inverted_hammer,300.71,301.55,304.67,300.43
inverted_hammer,277.42,278.89,280.09,275.09
inverted_hammer,330.81,331.51,334.62,330.7
inverted_hammer,330.84,331.33,334.3,330.76
inverted_hammer,277.22,278.27,281.7,277.0
inverted_hammer,320.06,320.69,323.19,319.8
inverted_hammer,110.4,111.28,112.63,108.07
inverted_hammer,272.76,275.21,275.93,270.63
inverted_hammer,343.05,344.21,346.35,342.97
inverted_hammer,373.72,375.75,377.05,372.38
inverted_hammer,375.56,377.25,378.53,374.28
inverted_hammer,284.36,285.13,288.46,284.09
inverted_hammer,99.51,100.02,102.42,99.24
inverted_hammer,255.05,256.01,257.11,252.83
inverted_hammer,121.62,122.23,124.89,121.39
inverted_hammer,127.87,128.44,130.54,127.63
inverted_hammer,169.69,170.55,172.65,169.44
inverted_hammer,350.47,351.34,354.96,350.25
inverted_hammer,112.79,114.85,116.22,110.31
inverted_hammer,287.82,289.53,290.43,286.0
inverted_hammer,370.32,371.0,374.74,370.15
inverted_hammer,159.9,160.43,162.64,159.62
inverted_hammer,304.22,304.76,306.96,304.16
inverted_hammer,179.0,179.63,182.88,178.92
inverted_hammer,398.41,398.91,402.04,398.23
inverted_hammer,196.89,199.12,200.13,195.14
inverted_hammer,387.38,388.53,391.32,387.3
inverted_hammer,351.38,353.88,354.79,349.71
inverted_hammer,335.43,335.86,339.71,335.19
inverted_hammer,340.5,341.95,342.94,338.18
inverted_hammer,284.17,284.72,286.75,283.9
inverted_hammer,290.29,291.29,292.55,288.85
inverted_hammer,294.06,295.18,298.41,293.86
inverted_hammer,134.56,135.31,138.56,134.29
inverted_hammer,254.25,255.18,257.33,253.97
inverted_hammer,93.52,94.42,97.41,93.23
inverted_hammer,129.54,130.2,132.3,129.25
inverted_hammer,163.14,163.54,167.17,162.88
inverted_hammer,246.76,248.37,249.55,245.14
inverted_hammer,302.14,303.9,305.17,299.63
inverted_hammer,150.21,152.37,153.22,147.53
inverted_hammer,273.11,275.44,276.71,270.81
inverted_hammer,167.08,167.63,169.67,167.02
inverted_hammer,347.16,347.99,350.34,346.95
inverted_hammer,178.9,179.37,181.83,178.79
inverted_hammer,187.4,188.09,191.58,187.28
inverted_hammer,323.69,324.66,325.29,321.74
inverted_hammer,126.66,127.72,130.12,126.52
inverted_hammer,163.1,163.69,166.64,162.9
inverted_hammer,173.12,173.93,176.72,172.94
inverted_hammer,393.79,394.75,397.79,393.53
inverted_hammer,329.7,330.64,333.61,329.46
inverted_hammer,291.75,292.42,295.78,291.6
inverted_hammer,181.92,182.88,185.45,181.8
inverted_hammer,388.57,389.11,392.48,388.48
inverted_hammer,378.64,379.66,381.88,378.54
inverted_hammer,274.12,276.38,277.02,272.04
inverted_hammer,340.11,341.71,342.66,337.74
inverted_hammer,120.77,121.82,125.41,120.63
inverted_hammer,296.94,298.72,299.78,293.98
inverted_hammer,322.47,323.47,324.02,319.58
inverted_hammer,172.99,173.92,177.89,172.77
inverted_hammer,251.15,252.04,255.55,250.95
inverted_hammer,215.53,216.19,219.38,215.48
inverted_hammer,317.59,318.41,322.16,317.34
inverted_hammer,138.84,139.83,143.15,138.56
inverted_hammer,197.1,197.66,201.07,196.95
inverted_hammer,136.51,137.71,141.41,136.34
inverted_hammer,335.2,336.36,338.65,334.98
inverted_hammer,328.77,329.42,331.5,328.59
inverted_hammer,126.51,128.05,128.61,125.06
inverted_hammer,336.03,337.36,338.56,333.99
inverted_hammer,246.61,247.67,249.75,246.31
inverted_hammer,211.61,212.22,214.85,211.38
inverted_hammer,353.11,353.75,357.02,352.91
inverted_hammer,213.07,214.1,217.31,212.92
inverted_hammer,344.84,345.58,348.8,344.78
inverted_hammer,335.12,335.91,339.16,334.85
inverted_hammer,120.82,121.51,124.61,120.75
inverted_hammer,203.07,205.3,205.95,200.08
inverted_hammer,252.15,252.6,255.94,251.91
inverted_hammer,173.23,174.15,176.69,173.07
inverted_hammer,322.3,323.49,327.43,322.05
inverted_hammer,330.89,331.47,333.83,330.82
inverted_hammer,176.13,177.91,178.48,175.01
inverted_hammer,246.72,248.54,249.98,244.08
inverted_hammer,387.41,387.95,391.89,387.19
inverted_hammer,97.3,98.33,99.03,95.48
inverted_hammer,197.31,198.17,199.55,195.8
inverted_hammer,388.35,389.92,390.55,386.52
inverted_hammer,154.4,155.69,157.06,152.59
inverted_hammer,254.12,255.23,257.97,253.96
inverted_hammer,386.85,388.19,389.61,383.96
inverted_hammer,291.43,292.26,294.53,291.28
inverted_hammer,232.4,233.53,236.95,232.23
inverted_hammer,162.13,162.53,165.3,161.9
inverted_hammer,370.02,370.85,374.85,369.85
inverted_hammer,247.27,247.79,251.13,247.17
inverted_hammer,197.94,198.4,201.25,197.75
inverted_hammer,204.17,204.92,206.95,203.95
inverted_hammer,225.71,226.85,229.04,225.58
inverted_hammer,105.61,106.32,110.29,105.41
inverted_hammer,311.86,312.83,315.88,311.81
inverted_hammer,115.61,116.03,118.45,115.42
inverted_hammer,92.62,93.66,96.29,92.39
inverted_hammer,179.7,182.2,183.16,177.12
inverted_hammer,328.06,328.64,332.19,327.83
inverted_hammer,386.64,387.49,389.52,386.41
inverted_hammer,306.17,307.34,309.36,306.1
inverted_hammer,245.43,246.49,249.4,245.2
inverted_hammer,166.1,168.07,169.48,164.11
inverted_hammer,148.71,149.33,153.1,148.65
inverted_hammer,185.37,185.94,188.21,185.19
inverted_hammer,276.99,278.63,279.7,275.28
inverted_hammer,264.94,265.88,268.52,264.75
inverted_hammer,212.49,213.25,217.11,212.22
inverted_hammer,362.46,363.34,366.29,362.31
inverted_hammer,176.56,177.09,180.99,176.32
inverted_hammer,342.94,343.36,346.73,342.85
inverted_hammer,349.85,350.77,353.99,349.73
inverted_hammer,274.04,275.18,278.33,273.92
inverted_hammer,165.29,167.65,168.2,162.3
inverted_hammer,259.33,259.74,262.14,259.21
inverted_hammer,326.69,327.74,330.58,326.42
inverted_hammer,361.18,361.6,364.4,360.94
inverted_hammer,311.05,312.3,313.08,309.58
inverted_hammer,130.46,131.36,135.22,130.16
inverted_hammer,344.23,346.01,347.41,342.04
inverted_hammer,226.61,228.75,229.87,224.57
inverted_hammer,240.55,241.39,244.12,240.26
inverted_hammer,342.55,343.47,346.0,342.31
inverted_hammer,380.69,382.44,383.05,379.12
inverted_hammer,161.31,162.87,163.77,158.86
inverted_hammer,234.09,234.65,236.98,233.83
inverted_hammer,153.14,153.76,156.23,152.98
inverted_hammer,337.63,338.8,342.09,337.47
inverted_hammer,251.4,252.13,254.9,251.23
inverted_hammer,312.67,313.19,316.18,312.54
inverted_hammer,102.84,103.4,107.08,102.59
inverted_hammer,228.11,228.76,231.86,228.02
inverted_hammer,312.69,313.68,316.86,312.6
inverted_hammer,398.98,400.38,401.28,396.81
inverted_hammer,130.27,130.84,133.22,130.05
inverted_hammer,222.01,222.79,225.79,221.91
inverted_hammer,262.21,263.79,264.6,259.78
inverted_hammer,299.47,300.45,303.68,299.41
inverted_hammer,223.39,224.95,225.57,221.4
inverted_hammer,112.46,113.55,116.85,112.24
inverted_hammer,241.64,242.47,244.66,241.54
inverted_hammer,177.82,178.67,181.4,177.69
inverted_hammer,144.62,145.22,148.6,144.34
inverted_hammer,132.05,133.13,135.72,131.92
inverted_hammer,129.61,130.22,132.95,129.56
inverted_hammer,95.88,96.96,99.26,95.74
inverted_hammer,263.05,264.03,266.48,262.87
inverted_hammer,235.74,236.94,239.11,235.53
inverted_hammer,135.61,136.32,139.17,135.43
inverted_hammer,104.67,105.24,107.61,104.53
inverted_hammer,205.73,206.75,210.19,205.65
inverted_hammer,247.05,247.49,250.55,246.95
inverted_hammer,303.05,303.6,306.3,302.82
inverted_hammer,216.83,217.76,220.96,216.73
inverted_hammer,197.01,197.95,201.46,196.85
inverted_hammer,307.8,309.68,310.38,305.55
inverted_hammer,125.47,127.94,129.42,122.91
inverted_hammer,198.1,200.3,201.07,197.02
inverted_hammer,274.87,275.49,277.78,274.67
inverted_hammer,236.66,237.61,238.73,234.4
inverted_hammer,356.1,356.97,360.9,355.94
inverted_hammer,328.33,329.3,332.62,328.14
inverted_hammer,245.98,246.97,250.09,245.81
inverted_hammer,190.03,190.95,193.97,189.94
inverted_hammer,167.67,169.33,170.47,166.43
inverted_hammer,155.28,156.75,157.57,153.51
inverted_hammer,390.63,391.47,395.15,390.37
inverted_hammer,166.21,167.13,169.51,166.11
inverted_hammer,343.67,345.76,347.13,341.03
inverted_hammer,340.45,341.48,344.35,340.21
inverted_hammer,299.08,300.08,303.7,298.93
inverted_hammer,146.46,147.82,148.33,144.12
inverted_hammer,304.42,305.11,308.33,304.35
inverted_hammer,230.64,231.62,232.17,228.78
inverted_hammer,390.11,391.75,392.63,388.02
inverted_hammer,368.15,370.1,371.22,366.91
inverted_hammer,183.38,183.81,187.69,183.2
inverted_hammer,372.47,373.43,377.33,372.28
inverted_hammer,267.71,269.83,271.18,264.99
inverted_hammer,121.26,122.13,124.46,121.0
inverted_hammer,348.49,349.68,351.79,348.28
inverted_hammer,242.67,243.77,244.85,240.21
inverted_hammer,370.2,372.14,372.79,369.02
inverted_hammer,356.78,357.27,360.34,356.56
inverted_hammer,108.97,111.28,112.68,106.7
inverted_hammer,176.11,177.19,179.23,175.85
inverted_hammer,214.27,214.79,217.96,214.03
inverted_hammer,367.04,368.67,370.16,364.21
inverted_hammer,181.63,183.67,184.93,178.87
inverted_hammer,389.68,391.3,392.16,388.24
inverted_hammer,196.14,196.85,200.43,195.96
inverted_hammer,234.48,235.63,237.96,234.2
inverted_hammer,248.26,249.3,252.89,247.96
inverted_hammer,186.74,187.27,189.96,186.6
inverted_hammer,330.21,331.05,334.02,329.93
inverted_hammer,207.49,208.39,209.7,205.54
inverted_hammer,292.64,294.1,295.55,289.69
inverted_hammer,192.46,193.0,196.53,192.26
inverted_hammer,266.29,267.34,269.52,266.14
inverted_hammer,183.89,184.9,187.76,183.66
inverted_hammer,249.76,251.96,253.44,248.74
inverted_hammer,296.26,298.1,299.37,294.18
inverted_hammer,175.42,176.41,179.6,175.29
inverted_hammer,190.04,190.45,194.29,189.76
inverted_hammer,133.38,134.1,136.78,133.29
inverted_hammer,307.27,307.85,310.3,307.0
inverted_hammer,348.33,349.35,350.77,347.11
inverted_hammer,280.25,282.57,283.88,279.19
inverted_hammer,399.5,400.18,402.81,399.2
inverted_hammer,140.49,142.63,143.71,139.25
inverted_hammer,219.56,220.59,221.82,216.8
inverted_hammer,191.09,192.14,195.02,190.95
inverted_hammer,111.6,112.67,115.99,111.42
inverted_hammer,237.33,238.5,240.6,237.22
inverted_hammer,280.71,281.95,283.36,277.88
inverted_hammer,151.33,152.18,155.42,151.17
inverted_hammer,189.23,191.67,192.47,187.19
inverted_hammer,148.27,148.96,151.4,148.04
inverted_hammer,304.67,305.2,307.48,304.44
inverted_hammer,183.23,183.72,186.77,183.17
inverted_hammer,185.68,188.1,188.65,183.13
inverted_hammer,87.18,88.04,90.36,86.98
inverted_hammer,129.2,129.87,132.04,129.14
inverted_hammer,239.06,239.82,243.72,238.95
inverted_hammer,275.55,277.36,278.65,274.19
inverted_hammer,120.38,121.57,124.44,120.08
inverted_hammer,377.23,378.41,379.5,375.88
inverted_hammer,102.8,103.47,106.36,102.72
inverted_hammer,260.96,262.01,263.38,259.6
inverted_hammer,180.05,180.46,182.96,179.84
inverted_hammer,274.69,275.26,278.79,274.41
inverted_hammer,255.89,256.35,258.54,255.66
inverted_hammer,127.86,128.64,131.87,127.8
inverted_hammer,116.21,118.61,119.81,114.94
inverted_hammer,203.09,205.45,206.71,201.54
inverted_hammer,240.77,241.31,243.95,240.66
inverted_hammer,92.54,92.99,95.5,92.45
inverted_hammer,135.94,137.92,138.88,133.56
inverted_hammer,137.27,138.15,141.82,137.05
inverted_hammer,109.09,109.98,112.59,108.91
inverted_hammer,290.97,292.53,293.73,289.65
inverted_hammer,217.06,217.66,220.1,216.82
inverted_hammer,205.72,206.6,209.61,205.62
inverted_hammer,394.55,395.36,399.35,394.42
inverted_hammer,352.72,355.11,356.6,350.8
inverted_hammer,166.99,168.07,171.67,166.77
inverted_hammer,83.78,84.65,87.3,83.58
inverted_hammer,179.89,181.23,181.92,178.33
inverted_hammer,280.07,281.26,284.26,279.82
inverted_hammer,84.88,85.69,88.11,84.74
inverted_hammer,319.32,320.6,321.95,316.7
inverted_hammer,148.63,149.3,152.4,148.4
inverted_hammer,242.3,243.16,245.97,242.1
inverted_hammer,82.3,84.27,85.09,80.58
inverted_hammer,320.49,321.83,322.36,318.67
inverted_hammer,133.72,134.67,135.88,131.45
inverted_hammer,176.98,177.77,181.16,176.9
inverted_hammer,105.41,106.01,109.1,105.2
inverted_hammer,152.78,153.3,157.24,152.5
inverted_hammer,146.19,148.61,149.47,145.08
inverted_hammer,168.1,170.46,171.51,166.97
inverted_hammer,363.73,364.34,366.84,363.66
inverted_hammer,199.99,201.54,202.09,197.19
inverted_hammer,282.19,282.74,285.96,281.97
inverted_hammer,93.91,94.54,98.12,93.71
inverted_hammer,348.33,349.26,352.98,348.19
inverted_hammer,291.73,292.99,294.1,290.46
inverted_hammer,162.77,164.87,165.55,160.41
inverted_hammer,123.11,124.74,125.68,121.52
inverted_hammer,376.55,378.75,379.26,374.17
inverted_hammer,357.54,358.6,361.8,357.29
inverted_hammer,336.33,337.17,341.05,336.17
inverted_hammer,131.01,131.88,135.48,130.79
inverted_hammer,235.9,236.4,239.71,235.83
inverted_hammer,323.98,324.6,327.73,323.88
inverted_hammer,236.05,236.74,238.83,235.94
inverted_hammer,108.09,109.26,112.49,107.89
inverted_hammer,345.52,346.92,348.38,343.97
inverted_hammer,281.27,282.9,284.08,278.41
inverted_hammer,163.57,165.88,166.68,162.27
inverted_hammer,258.42,259.3,259.95,256.11
inverted_hammer,132.25,133.71,134.59,130.72
inverted_hammer,200.47,201.07,204.01,200.25
inverted_hammer,320.72,321.66,322.5,318.63
inverted_hammer,203.48,204.11,207.93,203.22
inverted_hammer,309.42,311.66,312.48,308.38
inverted_hammer,146.64,148.8,150.19,144.94
inverted_hammer,233.06,233.86,236.65,232.84
inverted_hammer,212.34,212.88,216.06,212.11
inverted_hammer,329.26,330.17,332.52,329.05
inverted_hammer,284.89,285.45,288.77,284.64
inverted_hammer,335.01,335.97,338.09,334.73
inverted_hammer,358.33,359.25,362.46,358.28
inverted_hammer,236.78,237.55,240.04,236.63
inverted_hammer,289.08,289.81,292.92,289.03
inverted_hammer,305.07,306.48,307.85,302.34
inverted_hammer,383.92,384.63,388.16,383.64
inverted_hammer,372.53,374.57,375.45,369.64
inverted_hammer,114.74,115.83,118.84,114.59
inverted_hammer,377.67,378.46,382.24,377.6
inverted_hammer,114.59,115.78,119.07,114.33
inverted_hammer,287.81,288.52,292.47,287.74
inverted_hammer,232.66,233.41,235.99,232.55
inverted_hammer,332.41,333.98,334.51,330.46
inverted_hammer,364.62,365.71,368.47,364.49
inverted_hammer,251.19,251.67,254.21,250.96
inverted_hammer,301.97,303.08,305.75,301.86
inverted_hammer,180.95,182.65,183.34,178.94
inverted_hammer,366.64,367.54,369.04,364.59
inverted_hammer,285.86,286.45,289.37,285.61
inverted_hammer,251.83,252.86,255.68,251.59
inverted_hammer,310.9,311.79,314.16,310.62
inverted_hammer,224.16,226.59,227.22,222.16
inverted_hammer,221.75,222.6,223.57,219.21
inverted_hammer,89.78,90.66,93.01,89.51
inverted_hammer,130.22,132.46,133.83,129.07
inverted_hammer,212.63,214.85,215.94,210.09
inverted_hammer,93.38,94.83,95.64,91.16
inverted_hammer,332.86,333.67,336.32,332.81
inverted_hammer,88.24,88.87,91.03,87.97
inverted_hammer,387.6,388.36,391.54,387.54
inverted_hammer,352.41,353.26,353.96,349.75
inverted_hammer,164.25,164.84,167.37,164.19
pin_bar_bullish,145.73,147.01,148.71,144.55
pin_bar_bullish,109.94,111.22,112.55,107.93
pin_bar_bullish,172.16,172.7,172.87,168.5
pin_bar_bullish,300.49,300.92,301.04,294.6
pin_bar_bullish,128.53,128.86,129.24,123.74
pin_bar_bullish,171.05,173.12,175.47,168.62
pin_bar_bullish,133.81,134.29,134.42,129.89
pin_bar_bullish,312.06,312.86,313.14,308.25
pin_bar_bullish,151.54,151.9,152.02,146.31
pin_bar_bullish,263.59,264.29,264.66,259.27
pin_bar_bullish,276.03,276.63,277.01,270.24
pin_bar_bullish,145.35,146.07,146.41,139.55
pin_bar_bullish,154.34,156.31,158.14,152.66
pin_bar_bullish,372.19,373.95,375.93,369.81
pin_bar_bullish,361.42,362.96,365.39,358.78
pin_bar_bullish,299.15,299.45,299.6,295.96
pin_bar_bullish,320.52,322.7,324.11,318.19
pin_bar_bullish,202.17,202.5,202.84,196.66
pin_bar_bullish,356.28,357.21,357.39,351.19
pin_bar_bullish,323.36,324.34,324.64,319.49
pin_bar_bullish,338.14,338.85,339.07,332.89
pin_bar_bullish,363.33,364.03,364.25,358.06
pin_bar_bullish,235.75,236.73,236.94,230.73
pin_bar_bullish,287.02,287.43,287.57,283.24
pin_bar_bullish,129.12,129.44,129.64,125.74
pin_bar_bullish,202.36,202.82,203.1,196.39
pin_bar_bullish,299.79,301.86,304.33,298.28
pin_bar_bullish,101.13,103.1,104.84,99.99
pin_bar_bullish,334.77,336.61,337.86,332.65
pin_bar_bullish,305.74,306.25,306.63,299.8
pin_bar_bullish,343.56,343.93,344.22,337.94
pin_bar_bullish,335.37,337.04,338.53,333.25
pin_bar_bullish,271.96,274.0,276.36,269.01
pin_bar_bullish,239.02,241.21,243.89,236.95
pin_bar_bullish,211.71,213.81,214.98,209.44
pin_bar_bullish,155.62,156.43,156.62,150.45
pin_bar_bullish,199.89,200.25,200.48,193.92
pin_bar_bullish,378.1,379.02,379.19,374.73
pin_bar_bullish,286.51,286.87,287.22,281.98
pin_bar_bullish,174.13,174.7,174.82,168.84
pin_bar_bullish,283.39,284.24,284.36,277.48
pin_bar_bullish,323.82,324.45,324.68,319.48
pin_bar_bullish,357.02,357.47,357.7,351.89
pin_bar_bullish,173.4,175.45,177.9,171.97
pin_bar_bullish,286.74,287.45,287.76,281.21
pin_bar_bullish,358.94,361.06,363.91,357.37
pin_bar_bullish,253.34,254.53,255.95,251.63
pin_bar_bullish,269.6,270.44,270.76,263.64
pin_bar_bullish,321.96,322.54,322.92,317.71
pin_bar_bullish,120.32,121.75,122.93,118.22
pin_bar_bullish,101.84,102.31,102.69,98.42
pin_bar_bullish,323.3,325.49,326.53,321.54
pin_bar_bullish,181.07,182.0,182.22,176.65
pin_bar_bullish,226.61,227.01,227.2,221.53
pin_bar_bullish,139.9,140.72,141.01,134.29
pin_bar_bullish,154.5,155.18,155.57,148.83
pin_bar_bullish,338.66,339.44,339.64,334.16
pin_bar_bullish,370.31,370.71,370.85,364.6
pin_bar_bullish,112.55,115.02,116.15,109.6
pin_bar_bullish,193.93,194.3,194.54,188.83
pin_bar_bullish,236.88,237.42,237.78,232.24
pin_bar_bullish,301.99,302.74,303.1,298.04
pin_bar_bullish,100.62,101.21,101.55,95.68
pin_bar_bullish,366.86,367.57,367.69,363.23
pin_bar_bullish,392.96,393.32,393.67,389.25
pin_bar_bullish,351.56,353.45,355.56,349.98
pin_bar_bullish,342.54,343.79,344.83,341.34
pin_bar_bullish,198.69,200.53,202.69,197.17
pin_bar_bullish,187.85,188.41,188.78,181.85
pin_bar_bullish,287.56,288.16,288.45,282.19
pin_bar_bullish,357.42,359.01,361.83,355.64
pin_bar_bullish,315.26,316.04,316.38,309.86
pin_bar_bullish,300.89,301.41,301.54,297.85
pin_bar_bullish,143.57,144.0,144.36,137.74
pin_bar_bullish,230.61,231.66,233.72,228.65
pin_bar_bullish,102.63,104.2,106.0,101.28
pin_bar_bullish,245.06,247.2,249.65,243.14
pin_bar_bullish,370.12,371.49,373.87,367.68
pin_bar_bullish,222.78,223.46,223.8,217.82
pin_bar_bullish,153.56,154.04,154.35,149.25
pin_bar_bullish,306.05,307.71,309.62,303.37
pin_bar_bullish,200.16,201.35,202.75,197.66
pin_bar_bullish,315.07,316.56,319.05,313.66
pin_bar_bullish,364.05,364.91,365.2,359.84
pin_bar_bullish,252.2,254.18,255.33,251.14
pin_bar_bullish,286.21,287.8,289.98,283.41
pin_bar_bullish,193.0,193.42,193.79,187.86
pin_bar_bullish,102.35,104.14,106.45,99.88
pin_bar_bullish,353.29,355.68,357.87,351.99
pin_bar_bullish,368.09,369.8,372.24,365.88
pin_bar_bullish,238.41,239.97,242.94,236.74
pin_bar_bullish,334.23,335.35,338.12,331.76
pin_bar_bullish,261.91,262.39,262.52,257.4
pin_bar_bullish,96.3,97.04,97.35,90.36
pin_bar_bullish,137.79,138.58,138.94,133.06
pin_bar_bullish,131.93,132.78,132.89,128.27
pin_bar_bullish,294.48,294.97,295.36,288.87
pin_bar_bullish,381.89,383.43,384.73,379.18
pin_bar_bullish,177.57,177.89,178.08,173.19
pin_bar_bullish,232.68,234.98,237.91,230.47
pin_bar_bullish,110.49,111.02,111.19,104.76
pin_bar_bullish,257.86,259.99,261.27,256.49
pin_bar_bullish,176.49,177.02,177.34,171.27
pin_bar_bullish,170.82,171.58,171.7,167.65
pin_bar_bullish,82.7,83.65,83.89,79.03
pin_bar_bullish,260.84,261.23,261.35,257.07
pin_bar_bullish,296.7,297.29,297.43,292.83
pin_bar_bullish,83.98,86.4,87.67,82.38
pin_bar_bullish,130.5,131.48,131.83,125.21
pin_bar_bullish,303.19,305.36,307.17,301.8
pin_bar_bullish,374.4,375.17,375.3,369.26
pin_bar_bullish,209.42,209.92,210.25,206.1
pin_bar_bullish,251.58,253.85,255.2,248.66
pin_bar_bullish,249.74,250.12,250.23,246.35
pin_bar_bullish,143.83,144.21,144.43,137.85
pin_bar_bullish,154.43,155.36,155.55,149.22
pin_bar_bullish,147.07,147.76,147.97,142.33
pin_bar_bullish,333.78,334.12,334.25,330.02
pin_bar_bullish,344.79,345.21,345.54,339.7
pin_bar_bullish,134.6,135.4,135.56,131.06
pin_bar_bullish,317.72,318.62,318.74,313.71
pin_bar_bullish,339.2,339.67,340.04,334.0
pin_bar_bullish,297.66,298.21,298.54,292.0
pin_bar_bullish,335.05,335.57,335.8,329.17
pin_bar_bullish,210.33,211.06,211.26,207.25
pin_bar_bullish,351.55,352.14,352.47,347.81
pin_bar_bullish,255.6,256.85,258.74,254.37
pin_bar_bullish,179.46,179.83,180.07,174.03
pin_bar_bullish,359.31,361.77,364.54,357.89
pin_bar_bullish,214.95,215.81,216.04,210.72
pin_bar_bullish,226.75,227.29,227.65,221.93
pin_bar_bullish,286.51,287.13,287.43,282.74
pin_bar_bullish,353.6,354.5,354.75,347.61
pin_bar_bullish,122.99,123.6,123.8,118.23
pin_bar_bullish,236.0,236.71,237.0,230.96
pin_bar_bullish,280.59,281.5,281.65,276.71
pin_bar_bullish,295.27,296.19,296.5,289.98
pin_bar_bullish,206.5,206.9,207.16,202.66
pin_bar_bullish,171.28,173.54,175.92,168.95
pin_bar_bullish,391.45,392.66,393.92,389.02
